employee_id,gender,ethnicity,age,disability_status,lgbtq_status,minority_status,veteran_status,division,manager,hire_year,performance_rating,salary,attrition
6965,Male,White,27,,,,,Marketing,Yes,2021,2.83,68345.57,False
6966,Male,White,34,,,,,HR,No,2021,3.77,66033.97,False
6967,Female,White,59,,,,,Marketing,No,2023,3.07,56325.45,False
6968,Male,Asian,55,,,,,Marketing,No,2021,2.94,64950.46,False
6969,Male,Middle Eastern,45,,,,,Sales,No,2021,3.44,65654.79,False
6970,Female,Asian,57,,,,,Sales,No,2022,3.77,52170.55,True
6971,Male,White,43,,,,,HR,No,2023,2.35,59653.75,False
6972,Male,White,55,,,,,Marketing,No,2023,3.94,66163.98,False
6973,Male,White,58,,,,,Finance,No,2023,2.86,68330.65,False
6974,Female,Black,41,,,,,Sales,No,2022,3.49,41534.86,True
6975,Male,Black,43,,,,,Sales,No,2021,3.47,53782.14,False
6976,Male,White,34,,,,,RD,No,2023,3.08,49172.21,False
6977,Female,White,33,,,,,RD,Yes,2023,2.68,59250.13,False
6978,Prefer not to say,White,41,,,,,IT,Yes,2020,3.27,56115.02,False
6979,Female,White,34,,,,,Operations,No,2023,4.8,70436.81,True
6980,Female,White,46,,,,,Operations,No,2021,2.41,69083.63,False
6981,Male,Latin,44,,,,,IT,No,2021,4.85,51158.77,False
6982,Male,White,29,,,,,Operations,Yes,2020,3.29,64965.39,True
6983,Female,White,59,,,,,Finance,No,2023,3.53,68611.53,False
6984,Female,White,35,,,,,IT,No,2023,2.63,57380.75,False
6985,Male,White,25,,,,,IT,No,2023,2.88,54076.74,False
6986,Male,Black,31,,,,,HR,No,2022,3.1,43752.55,False
6987,Male,White,29,,,,,IT,No,2023,2.66,77814.01,False
6988,Male,White,40,,,,,IT,No,2021,3.33,78540.7,False
6989,Male,White,32,,,,,IT,No,2021,3.17,61880.79,False
6990,Male,Black,39,,,,,Operations,No,2022,4.98,68842.86,False
6991,Male,Asian,40,,,,,Sales,Yes,2022,2.57,18469.66,False
6992,Female,Asian,28,,,,,RD,No,2023,3.58,70308.23,True
6993,Male,Asian,34,,,,,Finance,No,2020,3.7,56381.25,True
6994,Male,White,26,,,,,Marketing,No,2022,2.64,67126.65,False
6995,Male,White,45,,,,,HR,No,2022,4.05,60192.23,False
6996,Female,White,40,,,,,Operations,No,2023,3.18,79060.76,False
6997,Male,White,37,,,,,Finance,No,2023,1.51,49089.03,False
6998,Female,Asian,34,,,,,Sales,No,2022,4.03,72132.8,False
6999,Male,White,53,,,,,RD,No,2020,2.61,70944.06,False
7000,Female,Prefer not to say,64,,,,,Sales,No,2022,2.66,68392.77,False
7001,Female,White,24,,,,,RD,Yes,2023,4.05,55256.98,True
7002,Female,White,43,,,,,Sales,No,2023,3.22,41746.58,True
7003,Female,Asian,28,,,,,Operations,No,2022,4.23,65376.94,False
7004,Male,Middle Eastern,25,,,,,Marketing,No,2020,4.47,69671.13,False
7005,Male,Asian,30,,,,,Finance,No,2022,2.98,76881.92,True
7006,Male,White,31,,,,,Operations,No,2022,4.13,62093.36,False
7007,Female,White,27,,,,,Sales,Yes,2023,2.9,54014.61,False
7008,Female,White,35,,,,,Marketing,Yes,2020,5.0,78955.62,True
7009,Male,White,59,,,,,Marketing,No,2021,2.95,93678.41,False
7010,Male,White,41,,,,,Operations,No,2020,4.32,65140.21,False
7011,Male,Black,45,,,,,HR,No,2022,4.18,48337.77,False
7012,Female,Asian,41,,,,,Sales,No,2022,3.75,63886.79,False
7013,Male,White,43,,,,,IT,No,2022,2.96,61189.69,False
7014,Male,White,27,,,,,Marketing,No,2020,3.38,73988.94,False
7015,Male,White,36,,,,,Sales,No,2023,1.78,61110.86,False
7016,Female,White,39,,,,,HR,No,2022,3.68,81383.39,False
7017,Male,Black,25,,,,,IT,No,2022,3.78,49056.89,False
7018,Male,White,35,,,,,IT,No,2020,3.61,72207.94,False
7019,Male,White,30,,,,,Sales,No,2021,1.12,57669.47,False
7020,Female,White,29,,,,,Marketing,No,2021,2.49,55915.21,False
7021,Male,White,44,,,,,Finance,No,2023,2.9,58819.17,False
7022,Female,Asian,65,,,,,Finance,No,2023,3.73,62993.51,False
7023,Male,White,42,,,,,Sales,No,2022,3.73,78775.45,True
7024,Male,White,42,,,,,Sales,No,2020,3.36,73366.08,False
7025,Female,White,33,,,,,Sales,No,2022,4.01,58309.83,False
7026,Female,White,25,,,,,Sales,No,2023,2.68,61734.48,True
7027,Male,White,63,,,,,RD,No,2020,3.99,78465.82,False
7028,Female,Latin,29,,,,,Sales,Yes,2020,3.88,72624.5,False
7029,Female,White,34,,,,,Operations,No,2023,3.8,22674.2,False
7030,Female,White,25,,,,,Marketing,Yes,2021,3.35,56043.33,False
7031,Female,White,39,,,,,Marketing,No,2021,4.96,56705.23,False
7032,Female,White,39,,,,,Sales,No,2020,3.89,69035.69,True
7033,Male,Black,39,,,,,Sales,No,2022,2.73,57598.59,True
7034,Male,White,34,,,,,Operations,No,2021,3.7,75787.75,False
7035,Male,White,30,,,,,Marketing,No,2022,4.1,48820.09,False
7036,Female,White,39,,,,,Finance,No,2021,3.03,63388.75,False
7037,Male,White,37,,,,,IT,No,2021,4.37,78503.08,False
7038,Male,Asian,57,,,,,IT,No,2022,3.81,38595.83,False
7039,Female,White,39,,,,,Finance,No,2023,1.63,94488.28,False
7040,Female,White,33,,,,,IT,No,2021,3.74,76234.23,False
7041,Prefer not to say,White,55,,,,,Finance,No,2021,3.18,65020.3,False
7042,Male,Middle Eastern,64,,,,,IT,No,2022,3.93,52573.88,False
7043,Male,White,31,,,,,HR,Yes,2023,4.26,62373.72,False
7044,Male,White,26,,,,,IT,No,2021,3.66,66257.04,False
7045,Female,White,31,,,,,HR,No,2021,4.83,65881.14,False
7046,Male,White,25,,,,,Finance,No,2023,3.36,87509.91,False
7047,Male,White,45,,,,,RD,Yes,2021,4.0,57858.52,False
7048,Male,White,45,,,,,Sales,No,2023,4.14,73440.65,False
7049,Female,White,41,,,,,Operations,No,2023,3.42,41964.48,False
7050,Male,Middle Eastern,25,,,,,Sales,No,2022,4.12,58795.99,False
7051,Male,White,35,,,,,Marketing,No,2020,3.02,70650.75,False
7052,Female,White,54,,,,,Sales,No,2023,3.16,69339.42,True
7053,Male,White,32,,,,,RD,No,2022,2.45,53701.51,False
7054,Male,White,34,,,,,Marketing,No,2020,3.69,58388.12,False
7055,Male,Other,41,,,,,Sales,No,2021,3.76,86908.35,False
7056,Female,White,52,,,,,Sales,No,2020,4.44,75834.34,False
7057,Female,White,42,,,,,IT,No,2023,4.13,62676.71,False
7058,Male,White,27,,,,,HR,No,2023,3.27,31450.32,False
7059,Male,Middle Eastern,42,,,,,Operations,No,2023,2.56,102666.99,False
7060,Male,White,63,,,,,Sales,Yes,2023,3.85,64701.03,False
7061,Female,White,43,,,,,Finance,No,2023,4.39,55486.57,False
7062,Female,Asian,30,,,,,Finance,No,2022,4.1,47332.29,False
7063,Male,Asian,49,,,,,Sales,No,2023,4.37,63580.96,True
7064,Female,Latin,27,,,,,HR,No,2022,3.33,65134.84,False
7065,Prefer not to say,White,42,,,,,Sales,No,2021,3.13,79259.42,False
7066,Female,Asian,36,,,,,IT,No,2023,2.91,42318.31,True
7067,Female,Asian,28,,,,,HR,No,2023,3.46,49938.81,True
7068,Female,White,57,,,,,Operations,No,2020,3.44,87821.53,True
7069,Male,White,36,,,,,Finance,No,2021,3.67,68368.86,True
7070,Female,White,33,,,,,IT,No,2023,3.4,57419.16,False
7071,Female,White,25,,,,,Operations,No,2023,3.39,46805.67,False
7072,Male,White,32,,,,,HR,No,2021,2.88,72589.01,False
7073,Male,Asian,34,,,,,Marketing,No,2022,4.25,72418.75,False
7074,Female,White,40,,,,,IT,No,2023,3.56,71869.31,True
7075,Male,White,37,,,,,IT,No,2020,3.36,61117.99,False
7076,Male,White,33,,,,,IT,No,2023,2.9,70418.78,False
7077,Male,White,25,,,,,Marketing,No,2020,2.43,90074.89,False
7078,Male,White,42,,,,,Operations,No,2020,4.55,81063.23,False
7079,Female,Middle Eastern,52,,,,,IT,No,2023,3.94,48978.55,False
7080,Male,White,38,,,,,IT,No,2023,2.2,26809.92,True
7081,Male,Latin,62,,,,,Operations,No,2020,4.11,69451.59,False
7082,Male,Asian,39,,,,,IT,No,2021,4.24,69280.67,False
7083,Male,Asian,36,,,,,IT,No,2021,3.6,43795.47,False
7084,Female,White,25,,,,,Finance,No,2023,4.78,59678.7,True
7085,Male,Middle Eastern,25,,,,,Finance,Yes,2022,3.67,61044.51,False
7086,Male,White,32,,,,,HR,No,2021,2.37,66564.29,False
7087,Male,Asian,34,,,,,Finance,No,2023,3.79,51146.6,False
7088,Male,White,26,,,,,Sales,No,2021,3.7,84357.66,False
7089,Male,Latin,30,,,,,Operations,No,2022,3.02,67219.53,True
7090,Male,White,51,,,,,Sales,No,2023,3.96,51814.75,False
7091,Male,White,35,,,,,Sales,No,2022,2.17,78761.93,False
7092,Female,White,25,,,,,Sales,No,2023,4.29,42354.21,True
7093,Female,Asian,58,,,,,Finance,No,2022,2.8,69773.42,False
7094,Female,White,37,,,,,Finance,No,2021,2.71,73476.62,False
7095,Female,White,65,,,,,Sales,No,2021,3.41,78978.9,False
7096,Male,Asian,27,,,,,IT,No,2022,3.85,56363.67,False
7097,Prefer not to say,White,51,,,,,Marketing,No,2022,3.63,57558.29,False
7098,Male,Asian,37,,,,,Sales,No,2022,2.91,59634.29,True
7099,Female,Asian,53,,,,,RD,No,2023,3.1,52771.3,False
7100,Male,White,29,,,,,IT,No,2021,2.59,55208.96,False
7101,Female,Black,58,,,,,Finance,No,2023,3.32,46944.0,False
7102,Male,White,39,,,,,Operations,No,2021,4.36,59504.41,False
7103,Male,Asian,33,,,,,Marketing,No,2020,3.5,42704.95,False
7104,Female,White,49,,,,,HR,No,2023,4.19,69155.89,False
7105,Male,Prefer not to say,34,,,,,IT,Yes,2021,4.66,64215.54,True
7106,Prefer not to say,White,34,,,,,HR,No,2021,3.03,60374.32,False
7107,Female,Black,24,,,,,Sales,No,2023,3.35,40029.4,False
7108,Female,Prefer not to say,65,,,,,Operations,Yes,2023,5.0,43786.85,False
7109,Female,Asian,38,,,,,Finance,No,2021,4.66,77864.05,False
7110,Male,White,26,,,,,RD,No,2023,2.16,55591.14,False
7111,Male,White,41,,,,,IT,No,2022,3.81,74157.93,False
7112,Male,Asian,40,,,,,IT,No,2023,3.5,60695.57,False
7113,Male,Other,29,,,,,Finance,Yes,2023,4.16,23372.17,False
7114,Male,White,34,,,,,IT,Yes,2023,2.9,91886.76,True
7115,Male,White,34,,,,,HR,No,2021,2.83,75261.26,False
7116,Female,White,34,,,,,Sales,No,2022,2.96,49206.15,False
7117,Male,White,43,,,,,IT,No,2020,3.04,64574.5,False
7118,Male,White,28,,,,,RD,No,2020,4.15,47762.25,False
7119,Male,White,49,,,,,HR,No,2022,2.56,92393.31,False
7120,Male,Middle Eastern,25,,,,,Sales,No,2022,3.0,51385.13,False
7121,Female,White,32,,,,,Sales,No,2022,2.07,52581.44,False
7122,Male,White,33,,,,,Sales,No,2021,4.31,54056.58,False
7123,Male,Black,27,,,,,Finance,No,2020,4.52,59585.12,False
7124,Female,White,42,,,,,Finance,No,2022,3.24,78710.37,False
7125,Female,White,38,,,,,Sales,No,2021,3.26,84493.37,True
7126,Female,White,50,,,,,IT,No,2020,3.86,54293.85,False
7127,Female,White,54,,,,,Operations,No,2023,4.68,65019.97,False
7128,Female,White,35,,,,,Operations,No,2021,3.83,60930.29,False
7129,Male,White,56,,,,,Sales,No,2020,2.94,50275.86,False
7130,Female,Asian,44,,,,,Sales,No,2021,2.2,83908.14,False
7131,Prefer not to say,White,43,,,,,Finance,No,2020,2.61,85441.39,True
7132,Female,White,24,,,,,HR,No,2020,3.56,62409.8,False
7133,Female,Asian,43,,,,,Finance,No,2023,2.98,73466.9,False
7134,Male,White,40,,,,,RD,No,2021,3.66,83181.6,False
7135,Male,White,37,,,,,Marketing,No,2022,3.06,66227.92,False
7136,Male,Black,53,,,,,Marketing,No,2023,2.65,62900.51,False
7137,Female,White,39,,,,,Finance,No,2023,2.56,80667.34,False
7138,Female,White,38,,,,,Finance,No,2020,4.75,46743.08,True
7139,Male,White,35,,,,,Marketing,No,2022,4.21,90105.36,False
7140,Female,White,28,,,,,HR,No,2021,4.88,56693.45,False
7141,Male,White,38,,,,,Sales,Yes,2022,3.93,87870.15,False
7142,Female,Black,42,,,,,Operations,No,2022,3.16,53755.09,False
7143,Male,White,34,,,,,Marketing,No,2022,4.56,70064.09,False
7144,Female,White,26,,,,,IT,No,2022,3.47,59326.54,False
7145,Other,White,27,,,,,HR,No,2022,3.68,57022.35,False
7146,Male,Middle Eastern,64,,,,,Finance,No,2020,3.47,60949.18,False
7147,Female,White,40,,,,,Marketing,No,2020,1.14,78831.74,False
7148,Prefer not to say,Asian,29,,,,,HR,Yes,2023,4.78,27258.79,False
7149,Male,White,48,,,,,IT,Yes,2020,3.89,46415.51,False
7150,Male,Asian,26,,,,,Marketing,No,2023,3.76,48706.13,False
7151,Female,White,30,,,,,IT,No,2023,3.45,44918.84,False
7152,Female,Black,36,,,,,IT,No,2021,3.63,72573.95,False
7153,Male,Asian,41,,,,,Sales,No,2022,3.02,75478.64,True
7154,Male,Asian,32,,,,,Finance,No,2020,3.99,66492.43,False
7155,Male,White,31,,,,,Sales,No,2021,2.45,55432.94,False
7156,Female,Middle Eastern,43,,,,,Finance,No,2020,3.65,78223.72,True
7157,Male,Middle Eastern,38,,,,,Marketing,No,2023,3.95,41178.05,False
7158,Male,White,25,,,,,Operations,No,2020,3.34,97129.74,False
7159,Male,Other,40,,,,,RD,No,2022,3.8,54730.55,True
7160,Male,Middle Eastern,35,,,,,IT,No,2023,2.71,61069.47,False
7161,Female,Asian,29,,,,,RD,No,2023,2.73,48487.55,False
7162,Male,Prefer not to say,56,,,,,Marketing,No,2021,3.69,48903.39,False
7163,Female,Asian,26,,,,,Operations,No,2022,4.04,77729.9,False
7164,Male,White,26,,,,,Sales,No,2023,2.0,76833.42,False
7165,Male,White,41,,,,,Finance,No,2022,3.92,83232.06,False
7166,Male,Asian,34,,,,,Sales,No,2020,3.07,41980.46,False
7167,Female,White,32,,,,,Marketing,Yes,2022,3.35,62296.94,True
7168,Male,White,40,,,,,Finance,No,2023,2.43,72815.43,False
7169,Male,White,31,,,,,Operations,No,2021,2.82,69061.35,False
7170,Male,White,58,,,,,Finance,Yes,2023,4.27,47594.4,False
7171,Male,Asian,34,,,,,Operations,Yes,2022,3.53,73019.25,False
7172,Prefer not to say,White,26,,,,,Marketing,No,2022,3.19,66823.25,False
7173,Male,Black,39,,,,,RD,No,2023,3.41,45607.99,True
7174,Female,White,36,,,,,IT,No,2022,3.89,34197.54,False
7175,Male,White,25,,,,,Sales,No,2020,3.85,74100.0,False
7176,Male,White,42,,,,,HR,No,2023,3.44,101756.84,False
7177,Male,White,25,,,,,Sales,No,2021,4.37,49771.19,False
7178,Male,Asian,54,,,,,Operations,No,2023,4.28,60801.04,False
7179,Male,White,38,,,,,RD,No,2020,3.83,81657.46,False
7180,Male,White,34,,,,,Sales,No,2020,3.54,45955.22,False
7181,Male,White,45,,,,,IT,No,2020,4.03,57800.65,True
7182,Male,White,36,,,,,Finance,No,2020,3.75,52097.62,False
7183,Male,White,24,,,,,RD,No,2020,4.35,79770.15,False
7184,Female,Asian,24,,,,,Marketing,No,2021,4.22,70282.99,False
7185,Prefer not to say,White,29,,,,,IT,No,2022,2.69,67385.54,False
7186,Transgender,White,34,,,,,Sales,No,2020,2.63,52373.99,False
7187,Female,White,27,,,,,Finance,No,2020,2.94,53689.49,False
7188,Male,White,33,,,,,IT,No,2023,4.28,55542.52,False
7189,Male,White,45,,,,,HR,No,2021,2.24,50340.97,False
7190,Male,White,31,,,,,Sales,No,2021,3.82,63469.43,False
7191,Male,White,65,,,,,IT,No,2022,3.79,73622.4,True
7192,Female,White,44,,,,,Finance,No,2021,4.43,66565.55,False
7193,Male,White,34,,,,,Marketing,No,2023,3.64,64876.51,True
7194,Male,Asian,33,,,,,Sales,No,2023,2.43,59270.23,False
7195,Female,White,25,,,,,Sales,No,2022,2.73,58674.6,False
7196,Male,Middle Eastern,63,,,,,Sales,No,2023,2.55,45541.83,False
7197,Male,White,25,,,,,IT,No,2020,3.07,67402.02,False
7198,Female,White,29,,,,,HR,No,2020,3.35,51745.97,False
7199,Male,White,42,,,,,IT,No,2023,2.57,44789.85,False
7200,Female,Black,32,,,,,HR,No,2022,4.68,58424.16,False
7201,Female,White,32,,,,,Finance,No,2021,2.44,51358.13,False
7202,Female,White,34,,,,,Finance,No,2022,4.58,62943.0,True
7203,Male,White,61,,,,,Operations,No,2021,4.45,77714.57,False
7204,Male,White,35,,,,,IT,Yes,2023,4.22,50746.42,False
7205,Female,White,38,,,,,Operations,No,2023,2.94,61071.27,False
7206,Male,White,27,,,,,Sales,No,2020,3.77,37843.66,False
7207,Transgender,White,40,,,,,Finance,No,2021,2.48,87988.0,False
7208,Male,White,40,,,,,Finance,No,2022,4.23,44614.0,True
7209,Male,Asian,34,,,,,IT,No,2023,3.44,51549.93,True
7210,Male,Latin,36,,,,,RD,No,2022,3.17,85075.7,False
7211,Non-binary/non-conforming,White,41,,,,,IT,No,2020,2.52,61482.16,False
7212,Female,White,45,,,,,Marketing,No,2021,1.52,43275.91,False
7213,Male,White,44,,,,,Sales,No,2021,2.67,75696.1,False
7214,Male,Asian,25,,,,,HR,No,2023,4.39,67822.19,False
7215,Male,White,63,,,,,RD,No,2021,3.18,55502.2,False
7216,Female,Asian,45,,,,,Marketing,No,2023,3.36,47300.41,False
7217,Male,White,30,,,,,Operations,No,2020,4.02,58468.87,False
7218,Female,Asian,30,,,,,Sales,No,2021,4.94,51248.76,False
7219,Prefer not to say,White,32,,,,,IT,No,2023,4.56,36605.43,True
7220,Female,White,52,,,,,Marketing,No,2022,2.72,57296.35,False
7221,Non-binary/non-conforming,White,43,,,,,IT,No,2023,1.95,91758.71,False
7222,Male,Asian,34,,,,,Sales,No,2021,5.0,46404.41,True
7223,Prefer not to say,Asian,39,,,,,Finance,No,2020,5.0,50622.84,False
7224,Male,Asian,26,,,,,Finance,No,2021,3.65,42521.16,False
7225,Male,White,33,,,,,IT,No,2021,2.48,74182.43,False
7226,Male,White,40,,,,,IT,No,2023,4.27,83047.96,False
7227,Female,Asian,24,,,,,Marketing,No,2022,3.41,68479.55,False
7228,Female,White,41,,,,,Finance,No,2021,3.41,42577.45,False
7229,Male,White,32,,,,,Finance,No,2022,4.22,72496.88,False
7230,Female,White,30,,,,,Operations,No,2023,3.77,79585.75,True
7231,Female,White,25,,,,,HR,No,2022,2.55,66833.35,False
7232,Non-binary/non-conforming,White,38,,,,,Sales,No,2023,3.24,72176.15,False
7233,Male,White,54,,,,,Sales,No,2020,4.03,57925.36,False
7234,Male,White,24,,,,,IT,No,2022,3.91,68301.65,False
7235,Female,White,43,,,,,Finance,No,2022,3.71,76861.19,False
7236,Male,Latin,30,,,,,IT,No,2020,4.25,69923.13,False
7237,Male,White,36,,,,,IT,No,2022,3.21,46275.88,False
7238,Female,White,34,,,,,HR,Yes,2020,3.64,53506.62,False
7239,Male,White,44,,,,,Finance,No,2021,1.0,83139.19,False
7240,Female,White,39,,,,,Operations,No,2023,3.14,64281.46,False
7241,Male,Asian,64,,,,,IT,No,2020,4.11,60107.34,False
7242,Female,White,33,,,,,Marketing,No,2022,3.19,52154.59,False
7243,Male,Black,32,,,,,Sales,No,2020,3.13,74546.09,False
7244,Male,White,42,,,,,Marketing,No,2022,2.67,89936.19,False
7245,Female,White,44,,,,,HR,No,2021,4.3,77232.01,False
7246,Non-binary/non-conforming,Asian,27,,,,,Finance,No,2020,3.94,77974.99,False
7247,Female,White,28,,,,,Sales,No,2021,4.16,54849.85,False
7248,Female,Asian,35,,,,,Finance,No,2023,2.12,47607.9,False
7249,Other,White,49,,,,,HR,No,2022,3.37,62654.82,True
7250,Male,Asian,37,,,,,IT,No,2022,3.28,59020.74,False
7251,Female,Asian,37,,,,,Sales,No,2021,3.28,71593.27,False
7252,Male,White,42,,,,,Sales,No,2023,3.01,82488.3,False
7253,Female,Asian,31,,,,,IT,No,2020,3.22,60507.79,False
7254,Female,White,42,,,,,IT,No,2020,4.18,40049.62,False
7255,Female,Asian,40,,,,,Sales,No,2022,1.97,32854.77,True
7256,Male,White,57,,,,,IT,No,2021,4.92,68606.94,False
7257,Male,Middle Eastern,25,,,,,Marketing,No,2021,3.89,78203.95,False
7258,Male,White,34,,,,,Sales,No,2020,3.47,63806.49,False
7259,Female,Asian,36,,,,,HR,No,2023,4.23,77603.11,True
7260,Female,Black,37,,,,,Finance,No,2023,2.34,40376.08,False
7261,Female,White,28,,,,,IT,No,2020,2.97,43124.74,False
7262,Male,White,29,,,,,HR,No,2020,3.4,55035.79,False
7263,Female,White,34,,,,,Finance,No,2021,4.59,50108.3,False
7264,Male,White,35,,,,,RD,No,2023,3.46,72894.29,False
7265,Male,White,61,,,,,IT,No,2020,3.86,58674.32,True
7266,Female,White,39,,,,,IT,No,2020,3.03,38439.8,False
7267,Male,White,39,,,,,Marketing,No,2022,3.89,78373.68,False
7268,Male,White,25,,,,,Operations,No,2020,4.84,38600.72,False
7269,Male,White,29,,,,,IT,Yes,2020,4.3,48931.73,True
7270,Male,White,42,,,,,IT,No,2023,3.43,40659.4,False
7271,Female,White,41,,,,,IT,No,2021,4.04,62658.27,False
7272,Male,White,24,,,,,Sales,No,2023,3.96,67790.72,True
7273,Male,Asian,47,,,,,IT,No,2021,3.91,84372.13,False
7274,Male,Latin,40,,,,,Sales,No,2022,4.39,78707.4,False
7275,Male,White,42,,,,,Finance,No,2020,4.38,86624.69,False
7276,Female,White,34,,,,,RD,Yes,2022,3.4,63782.81,False
7277,Prefer not to say,White,39,,,,,Marketing,No,2021,4.01,50346.02,False
7278,Female,Black,43,,,,,Finance,No,2023,3.19,55411.1,False
7279,Male,Middle Eastern,41,,,,,HR,No,2023,2.76,73886.32,False
7280,Male,Black,48,,,,,Sales,No,2022,3.28,68001.4,False
7281,Female,White,40,,,,,Finance,No,2021,3.44,53280.71,False
7282,Male,Asian,27,,,,,HR,No,2022,2.17,65098.62,False
7283,Female,White,46,,,,,Sales,Yes,2022,4.19,46924.21,True
7284,Male,White,44,,,,,Marketing,No,2020,1.29,49350.84,False
7285,Female,White,30,,,,,Marketing,No,2022,5.0,44402.17,False
7286,Female,White,43,,,,,Operations,No,2020,4.7,60139.84,False
7287,Male,White,62,,,,,Sales,No,2020,3.29,47332.45,False
7288,Male,Other,48,,,,,Sales,No,2023,3.51,58628.83,False
7289,Female,Asian,36,,,,,Finance,Yes,2020,3.74,65034.22,False
7290,Female,White,27,,,,,IT,No,2020,3.03,45598.01,False
7291,Male,White,26,,,,,HR,No,2023,3.65,57435.32,True
7292,Female,White,33,,,,,IT,No,2022,3.38,60788.51,False
7293,Male,Latin,33,,,,,Marketing,No,2021,3.42,68703.3,False
7294,Male,Asian,36,,,,,Operations,No,2021,3.65,51759.58,False
7295,Female,White,30,,,,,Sales,No,2021,2.45,70658.67,False
7296,Female,White,32,,,,,HR,No,2022,3.53,67948.24,False
7297,Female,White,32,,,,,IT,No,2020,3.63,75530.02,False
7298,Male,White,62,,,,,Marketing,No,2021,3.6,63775.97,False
7299,Male,White,44,,,,,Sales,No,2022,3.33,57307.72,False
7300,Female,White,28,,,,,Operations,No,2020,4.41,50379.68,False
7301,Male,White,27,,,,,HR,No,2023,3.22,69605.41,False
7302,Male,White,26,,,,,IT,Yes,2021,3.68,59342.66,False
7303,Female,White,34,,,,,Sales,No,2020,4.54,51945.46,False
7304,Male,White,35,,,,,IT,No,2021,3.44,58275.69,False
7305,Female,Black,30,,,,,Marketing,No,2021,3.67,45328.56,False
7306,Male,White,30,,,,,Marketing,Yes,2021,3.42,67985.32,False
7307,Male,White,25,,,,,Sales,No,2020,4.49,43811.25,False
7308,Male,White,35,,,,,IT,Yes,2022,3.29,69545.24,False
7309,Female,White,41,,,,,Operations,No,2020,4.53,69136.37,False
7310,Female,White,36,,,,,Sales,No,2021,3.42,51783.87,False
7311,Male,White,32,,,,,HR,No,2020,2.81,93830.55,False
7312,Prefer not to say,Asian,52,,,,,Finance,Yes,2023,4.04,58737.89,False
7313,Male,White,38,,,,,Marketing,No,2022,3.26,41579.86,False
7314,Male,White,44,,,,,HR,No,2020,4.0,60781.36,False
7315,Male,White,26,,,,,Sales,No,2023,1.32,65939.84,False
7316,Male,White,26,,,,,Marketing,No,2022,3.5,71734.51,True
7317,Female,White,42,,,,,Finance,No,2023,3.13,56247.46,False
7318,Female,Middle Eastern,37,,,,,IT,No,2022,2.65,45840.33,True
7319,Male,Latin,33,,,,,Sales,No,2020,3.06,48575.29,False
7320,Female,Black,31,,,,,HR,No,2023,3.04,45702.3,False
7321,Female,Asian,33,,,,,IT,No,2021,3.46,46892.43,False
7322,Male,Black,42,,,,,Sales,No,2023,2.41,43177.85,False
7323,Male,Asian,38,,,,,Marketing,No,2022,3.75,48607.02,False
7324,Female,White,36,,,,,Sales,Yes,2020,4.59,68900.53,False
7325,Male,Asian,37,,,,,Sales,Yes,2022,3.72,80753.57,False
7326,Transgender,Asian,27,,,,,Finance,No,2023,4.15,68698.73,False
7327,Prefer not to say,White,38,,,,,Operations,No,2023,4.38,84587.92,False
7328,Male,White,35,,,,,Sales,No,2021,4.49,79611.78,False
7329,Male,White,29,,,,,Operations,Yes,2020,5.0,77496.95,False
7330,Male,White,61,,,,,IT,No,2020,3.1,59933.06,False
7331,Male,Asian,58,,,,,Operations,Yes,2023,2.93,60402.3,True
7332,Male,White,49,,,,,Marketing,No,2020,4.13,58690.71,True
7333,Female,White,37,,,,,HR,No,2021,4.07,56776.32,False
7334,Female,White,44,,,,,IT,No,2022,4.12,60740.71,False
7335,Female,Middle Eastern,65,,,,,Marketing,No,2020,5.0,69647.21,True
7336,Male,White,26,,,,,Sales,No,2023,3.51,71349.85,True
7337,Male,White,59,,,,,RD,No,2022,3.84,62572.56,False
7338,Male,White,38,,,,,Marketing,No,2022,2.72,65833.08,False
7339,Female,White,40,,,,,Operations,No,2021,5.0,65781.8,True
7340,Male,White,31,,,,,Operations,No,2023,3.23,75010.92,True
7341,Male,White,30,,,,,Marketing,No,2020,3.25,42215.07,False
7342,Male,Asian,26,,,,,IT,No,2023,3.22,43955.25,False
7343,Other,White,57,,,,,IT,No,2022,2.98,81609.66,False
7344,Male,Asian,43,,,,,RD,No,2023,2.92,57678.26,False
7345,Other,White,27,,,,,RD,No,2020,3.08,58638.85,False
7346,Female,White,33,,,,,HR,No,2020,2.41,56163.71,False
7347,Male,White,28,,,,,IT,No,2021,2.87,61044.42,False
7348,Male,White,27,,,,,IT,No,2020,5.0,73369.07,False
7349,Female,White,36,,,,,IT,No,2020,4.09,44509.37,False
7350,Male,White,39,,,,,IT,No,2023,4.24,65371.67,False
7351,Male,White,32,,,,,Sales,No,2023,4.44,68691.77,False
7352,Male,White,30,,,,,IT,No,2022,4.97,70944.02,False
7353,Female,White,32,,,,,IT,No,2021,2.08,62875.52,False
7354,Female,White,40,,,,,Finance,No,2023,2.52,66919.51,False
7355,Other,White,30,,,,,IT,No,2020,2.86,56409.56,False
7356,Male,White,32,,,,,Sales,No,2022,3.12,50872.96,False
7357,Male,White,33,,,,,Sales,No,2023,3.26,101855.07,False
7358,Male,White,28,,,,,Sales,No,2021,3.14,60481.03,False
7359,Male,White,25,,,,,Sales,Yes,2021,3.68,62233.18,False
7360,Female,White,46,,,,,IT,No,2022,3.53,69154.19,False
7361,Female,White,31,,,,,Finance,No,2022,2.92,81826.03,False
7362,Male,Asian,48,,,,,IT,No,2022,1.76,51148.87,False
